,Unnamed: 0,RDS2,RDS2.1,RDS2.2,RDS2.3,RDS2.4,RDS2.5,RDS2.6,RDS2.7,RDS2.8,RDS2.9,RDS2.10,RDS2.11,RDS2.12,RDS2.13,RDS2.14,RDS2.15,RDS2.16,RDS2.17,RDS2.18,RDS2.19,RDS2.20,RDS2.21,RDS2.22,RDS2.23,RDS2.24,RDS2.25,RDS2.26,RDS2.27,RDS2.28,RDS2.29,RDS2.30,RDS2.31,RDS2.32,RDS2.33,RDS2.34,RDS2.35,RDS2.36,RDS2.37,RDS2.38,RDS2.39,RDS2.40,RDS2.41,RDS2.42,RDS2.43,RDS2.44,RDS2.45,RDS2.46,RDS2.47,RDS2.48,RDS2.49,RDS2.50,RDS2.51,RDS2.52,RDS2.53,RDS2.54,RDS2.55,RDS2.56,RDS2.57,RDS2.58,RDS2.59,RDS2.60,RDS2.61,RDS2.62,RDS2.63,RDS2.64,RDS2.65,RDS2.66,RDS2.67,RDS2.68,RDS2.69,RDS2.70,RDS2.71,RDS2.72,RDS2.73,RDS2.74,RDS2.75,RDS2.76,RDS2.77,RDS2.78,RDS2.79,RDS2.80,RDS2.81,RDS2.82,RDS2.83,RDS2.84,RDS2.85,RDS2.86,RDS2.87,RDS2.88,RDS2.89,RDS2.90,RDS2.91
31,,547.6821,463.8322,463.4894,463.6608,476.827,477.2321,477.02955,470.7654,470.8094,470.7874,72637.34,476.78,365891.0,448.2443,448.4958,448.37005,462.6006,466.1956,464.3981,459.2489,459.72,459.48445000000004,468.0168,468.5401,468.27845,466.7512,466.5375,466.64435000000003,477.4421,478.081,477.76155,472.4503,471.1921,471.8212,480.5705,482.1615,481.366,472.5017,472.4646,472.48315,480.5535,480.6766,480.61505,473.9823,476.1398,475.06105,480.0633,481.2799,480.6716,473.258,473.9485,473.60325,459.8937,471.7857,465.8397,291.1284,291.7877,291.45805,113.3762,113.5063,113.44125,286.5028,285.2665,285.88465,114.8576,114.8751,114.86635,275.8164,282.2723,279.04435,113.9732,114.0251,113.99915,279.3441,277.9142,278.62915,113.6828,113.9629,113.82285,111.56512809487707,111.37114801641168,112.04963513982973,10153.0,10520.0,1805.0,8228.0,2068.0,8845.0,111.16869149571798,111.80830511850229,111.18801037563647,111.83908156403113
32,,543.5554,463.4413,463.1255,463.28340000000003,476.8239,477.234,477.02895,470.5918,470.6491,470.62045,71583.39,473.59,362701.0,448.2162,448.4724,448.3443,461.9719,465.7015,463.8367,458.9075,459.4405,459.174,467.5536,468.0967,467.82515,466.3788,466.1127,466.24575000000004,476.7686,477.4257,477.09715,472.4515,471.1958,471.82365000000004,480.6806,482.1311,481.40585,472.5002,472.4598,472.48,480.5766,480.6966,480.6366,473.9822,476.1385,475.06034999999997,480.0468,481.2487,480.64775,473.252,473.9393,473.59565,459.7238,471.5216,465.6227,290.8076,291.4572,291.1324,113.3685,113.5071,113.4378,286.20140000000004,284.9882,285.5948,114.8625,114.8712,114.86685,275.6433,281.9744,278.80885,113.9651,114.0153,113.9902,279.08140000000003,277.6364,278.3589,113.6846,113.9659,113.82525,111.58991136905651,111.38742443787307,112.10098848488762,10163.0,10532.0,1810.0,8156.0,2073.0,8765.0,111.16902109033028,111.80033824114604,111.18827367814988,111.83043853756837
33,,541.8666000000001,463.1948,462.9606,463.0777,476.8075,477.229,477.01824999999997,470.4749,470.5719,470.52340000000004,70556.08,469.16,358271.0,448.2493,448.5002,448.37475,461.864,465.4146,463.6393,458.6848,459.3132,458.999,467.2535,467.9015,467.5775,466.0961,465.9239,466.01,476.3819,477.1713,476.7766,472.4475,471.1922,471.81985,480.6447,482.2846,481.46465,472.4992,472.4583,472.47875,480.4978,480.6745,480.58615,473.9816,476.1391,475.06034999999997,480.0202,481.2015,480.61085,473.2539,473.9446,473.59925,459.6685,471.2802,465.47434999999996,290.1388,290.7765,290.45765,113.3516,113.4906,113.4211,285.5625,284.3179,284.9402,114.8415,114.8436,114.84255,275.3506,281.3373,278.34395,113.9468,113.9902,113.9685,278.4506,277.0328,277.74170000000004,113.67,113.9782,113.8241,111.61481355348535,111.40377895367023,112.15211353997906,10213.0,10582.0,1863.0,8179.0,2137.0,8785.0,111.17343100376164,111.79865373193427,111.19348677299207,111.82838315347149
34,,541.3272999999999,463.0692,462.8199,462.94455000000005,476.8375,477.2868,477.06215,470.4447,470.5428,470.49375,70168.09,469.17,358281.0,448.3871,448.6393,448.5132,461.4635,465.0644,463.26395,458.5419,459.1944,458.86815,466.9683,467.7175,467.3429,465.4544,465.6768,465.5656,476.0455,476.7939,476.41970000000003,472.456,471.1992,471.8276,480.7726,482.5455,481.65905,472.5261,472.4677,472.4969,480.7345,480.7327,480.7336,473.9831,476.1394,475.06125,480.069,481.2129,480.64095,473.305,473.9749,473.63995,459.6724,471.2124,465.4424,290.7774,291.4999,291.13865,113.3737,113.5222,113.44795,286.2183,284.927,285.57265,114.8905,114.9013,114.8959,277.0532,281.8799,279.46655,113.9858,114.0244,114.0051,278.905,277.4896,278.1973,113.6995,113.9945,113.847,111.64013905840206,111.42041148530272,112.20186408877228,10389.0,10760.0,1888.0,8297.0,2167.0,8912.0,111.17289355905818,111.79645845495233,111.19306977180956,111.82646257864589
35,,541.312,464.6853,464.4521,464.5687,477.313,477.6842,477.4986,471.4535,471.5022,471.47785,70062.81,474.91,364021.0,449.6393,449.8875,449.7634,462.8621,466.4413,464.6517,460.0743,460.7737,460.424,468.6148,469.4616,469.03819999999996,466.614,467.3721,466.99305,477.8544,478.628,478.2412,472.8773,471.6098,472.24355,481.175,482.6455,481.91025,473.0479,472.8762,472.96205,485.3947,480.9016,483.14815,474.4044,476.5625,475.48345,480.3378,481.5867,480.96225000000004,474.0936,474.51,474.30179999999996,460.18,471.7618,465.97090000000003,290.7514,291.4637,291.10755,113.3827,113.5292,113.45595,286.19759999999997,284.9112,285.5544,114.8722,114.8746,114.8734,277.4357,281.8982,279.66695,114.0056,114.0482,114.0269,278.8865,277.467,278.17675,113.7154,113.9213,113.81835,111.66519106974515,111.43686439996296,112.24878320770522,10271.0,10645.0,1890.0,8209.0,2169.0,8776.0,111.17509842519685,111.79704724409449,111.19536738181128,111.82257452059996
36,,540.0453,465.2277,464.9278,465.07775000000004,477.8977,478.2377,478.0677,472.0095,472.0149,472.0122,69565.13,484.94,374051.0,450.1735,450.3741,450.2738,463.963,467.0677,465.51535,460.5919,461.2603,460.9261,469.3309,469.889,469.60995,467.1532,467.8967,467.52495,478.4244,479.1605,478.79245000000003,473.4773,472.1935,472.8354,482.4633,483.2606,482.86195,473.4985,473.4711,473.48479999999995,484.7172,481.5137,483.11545,475.0069,477.1627,476.0848,480.9121,482.2443,481.57820000000004,474.6877,474.9679,474.8278,460.7578,472.0169,466.38734999999997,290.64369999999997,291.3506,290.99715,113.3751,113.5361,113.4556,286.0471,284.8203,285.4337,114.86,114.8645,114.86225,276.93780000000004,281.8207,279.37925,113.9883,114.0435,114.0159,278.8662,277.4278,278.147,113.7018,113.8958,113.7988,111.68981262598541,111.45303461312768,112.30024922871985,10103.0,10464.0,1901.0,8018.0,2182.0,8598.0,111.17914331465172,111.79133306645316,111.20003863614411,111.81976238771371
37,,567.7925,466.0,465.4325,465.71625,478.6214,478.9614,478.7914,472.7545,472.6378,472.69615,72458.65,484.19,373301.0,451.1232,451.1269,451.12505,465.1091,467.9247,466.51689999999996,461.381,461.7443,461.56264999999996,469.7104,470.3416,470.026,467.91,468.324,468.117,479.2405,479.7504,479.49545,474.1903,472.8885,473.5394,482.8169,484.0552,483.43605,474.2077,474.1878,474.19775,483.6703,482.2398,482.95505,475.7188,477.8758,476.7973,481.5906,483.021,482.3058,475.4067,475.6869,475.54679999999996,461.4648,472.8852,467.175,291.756,292.4125,292.08425,113.4448,113.6238,113.5343,287.0324,285.81280000000004,286.4226,114.9674,114.9866,114.977,277.0371,282.70889999999997,279.873,114.1408,114.1822,114.1615,279.5934,278.16229999999996,278.87784999999997,113.8562,114.0255,113.94085,111.71635815006093,111.4704683926452,112.35249796674292,10898.0,11273.0,1971.0,8656.0,2262.0,9302.0,111.17242977658293,111.79215722629091,111.19270740010751,111.8234187421609
38,,590.3151,467.5551,466.9629,467.259,480.0409,480.4023,480.2216,474.2298,474.1144,474.1721,77234.7,490.8,379911.0,452.4196,452.4201,452.41985,466.4845,469.4491,467.96680000000003,462.8549,463.1489,463.0019,470.9122,471.9424,471.4273,469.5277,469.8755,469.7016,481.2799,481.718,481.49895000000004,475.5268,474.1975,474.86215,484.9828,485.7042,485.3435,475.5058,475.5105,475.50815,483.8076,483.989,483.89829999999995,477.0573,479.2147,478.13599999999997,483.0538,484.5624,483.8081,476.7473,477.0267,476.887,463.046,474.7445,468.89525000000003,291.7096,292.3983,292.05395,113.4868,113.6612,113.574,286.9056,285.7147,286.31015,115.0265,115.0525,115.0395,276.95939999999996,282.5229,279.74115,114.231,114.2713,114.25115,279.2988,277.8745,278.58665,113.9461,114.1137,114.0299,111.74511778298023,111.48935628869476,112.41519779276003,11803.0,12204.0,2020.0,9481.0,2322.0,10193.0,111.1632740335272,111.80140266849128,111.1828330439097,111.83370544943355
39,,580.7343000000001,467.4444,466.8039,467.12415,479.5133,479.9102,479.71175,473.8932,473.7758,473.8345,77271.66,498.26,387371.0,451.8951,451.954,451.92455,465.8324,468.7818,467.3071,462.523,462.7724,462.6477,470.8416,471.794,471.31780000000003,469.4826,469.7326,469.6076,481.7914,482.1325,481.96195,474.901,473.5795,474.24025,483.9155,485.4254,484.67045,474.9438,474.8715,474.90765,483.08,483.4352,483.2576,476.4996,478.6449,477.57225,482.6248,484.147,483.3859,476.1764,476.4759,476.32615,462.6162,474.2922,468.4542,292.1105,292.8601,292.4853,113.4587,113.6552,113.55695,287.31759999999997,286.1905,286.75405,115.0886,115.1335,115.11105,277.8162,282.9203,280.36825,114.3169,114.3607,114.3388,279.5704,278.1539,278.86215,114.0195,114.2934,114.15645,111.77206284549374,111.50705246518046,112.47655051702284,11069.0,11441.0,1976.0,8861.0,2272.0,9507.0,111.17019529111151,111.79850337652856,111.19073256840247,111.82930273609885
40,,522.9887,467.3642,466.7303,467.04724999999996,478.9222,479.2491,479.08565,473.5388,473.3912,473.46500000000003,71620.52,498.19,387301.0,451.9385,451.9462,451.94235,465.8732,468.9286,467.4009,462.5576,463.0369,462.79724999999996,471.7476,471.732,471.7398,469.1968,469.7437,469.47024999999996,481.0359,481.4087,481.2223,474.2716,472.8978,473.5847,483.5127,484.4894,484.00104999999996,474.4171,474.2388,474.32795,487.658,482.6015,485.12975,475.9719,478.0528,477.01234999999997,481.9683,483.3309,482.64959999999996,475.6489,476.0499,475.8494,461.7247,472.4495,467.08709999999996,289.8145,290.5408,290.17764999999997,113.285,113.4854,113.3852,285.2631,284.1033,284.6832,114.8577,114.8755,114.8666,276.88530000000003,281.05219999999997,278.96875,114.019,114.0912,114.0551,278.039,276.64300000000003,277.341,113.7198,114.0777,113.89875,111.79576165819867,111.52261666629963,112.53288043119097,9755.0,10076.0,1806.0,7731.0,2069.0,8288.0,111.17575694732476,111.7901285773538,111.19648770697441,111.82057200200703
41,,518.4809,467.6937,467.5272,467.61045,479.5616,479.8254,479.6935,474.0284,474.0513,474.03985,70328.21,496.84,385951.0,452.1652,452.4239,452.29455,466.381,470.0703,468.22565,462.8768,463.8136,463.3452,472.1769,472.6477,472.41229999999996,469.7138,470.6516,470.18269999999995,481.395,482.6362,482.01559999999995,474.7866,473.5866,474.1866,484.0703,484.8353,484.4528,475.1012,474.6856,474.89340000000004,487.5166,483.0663,485.29145,476.7366,478.7945,477.76555,482.8038,484.0683,483.43605,476.224,476.7038,476.46389999999997,462.2499,474.101,468.17545,290.6992,291.39070000000004,291.04495,113.2433,113.4642,113.35375,286.2084,285.0027,285.60555,114.7853,114.7681,114.7767,277.1781,282.08090000000004,279.6295,113.9434,114.0237,113.98355,279.24109999999996,277.7837,278.5124,113.6613,113.9991,113.8302,111.82014539394014,111.53863069079281,112.58621211158473,10038.0,10364.0,1831.0,7954.0,2095.0,8543.0,111.17326483328297,111.79006749269669,111.19350434019312,111.82239344582074
42,,544.9771000000001,468.0901,467.9197,468.0049,480.2284,480.4786,480.3535,474.5849,474.6056,474.59524999999996,72851.23,496.82,385931.0,452.7006,452.9742,452.8374,466.8817,470.2379,468.5598,463.2961,464.1008,463.69845,472.1009,472.8158,472.45835,470.0616,470.993,470.52729999999997,481.94,483.1547,482.54735,475.1997,473.9254,474.56255,484.6283,485.2338,484.93105,475.7097,475.3397,475.5247,485.2832,483.9439,484.61355000000003,477.4187,479.3611,478.3899,483.5418,484.7514,484.14660000000003,476.9542,477.4684,477.2113,463.1226,474.5975,468.86005,291.1943,291.7804,291.48735,113.3243,113.5109,113.4176,286.5594,285.358,285.9587,114.912,114.90090000000001,114.90645,276.5892,282.3374,279.4633,114.0867,114.1412,114.11395,279.3249,277.8722,278.59855,113.81,114.1335,113.97175,111.8461534436884,111.55571148391265,112.63805926778234,10692.0,11047.0,1872.0,8548.0,2143.0,9177.0,111.16643039410263,111.79737264908799,111.18580833942941,111.82900512070226
43,,548.8084,468.1343,468.3867,468.2605,480.6903,480.8863,480.7883,474.8602,475.0402,474.9502,73088.88,500.19,389301.0,452.9152,453.4037,453.15945,466.8582,470.6739,468.76605,463.3399,464.5726,463.95625,472.0579,473.2902,472.67405,469.968,471.4365,470.70225000000005,481.9321,483.6819,482.807,475.526,474.3943,474.96015,485.563,485.924,485.7435,476.106,475.7098,475.9079,485.7233,484.2091,484.96619999999996,477.8781,479.6257,478.7519,484.0679,485.0569,484.5624,477.3595,477.8419,477.6007,463.5331,474.7768,469.15495,291.1907,291.7357,291.46320000000003,113.3779,113.5351,113.4565,286.48400000000004,285.24670000000003,285.86535000000003,114.9538,114.9115,114.93265,277.2113,282.21410000000003,279.7127,114.1005,114.1482,114.12434999999999,279.1536,277.7031,278.42835,113.8194,114.1309,113.97515,111.87135528194571,111.57226279743594,112.6974723114553,10355.0,10708.0,1854.0,8263.0,2123.0,8870.0,111.17014837953924,111.79578289730574,111.18986505614797,111.82655468528829
44,,590.1242,467.5374,467.719,467.6282,480.7487,480.9737,480.8612,474.6349,474.78,474.70745,76412.38,510.75,399861.0,452.863,453.3662,453.1146,466.3532,470.1915,468.27235,462.7328,463.9452,463.339,470.4609,472.5291,471.495,469.1522,470.5792,469.8657,480.9886,482.8325,481.91055,475.5253,474.3929,474.95910000000003,485.9261,486.6201,486.2731,476.1054,475.7095,475.90745,485.0882,484.3707,484.72945,477.8778,479.6238,478.7508,484.0944,485.1684,484.6314,477.3563,477.8441,477.6002,463.4994,475.0184,469.2589,292.74649999999997,293.3084,293.02745,113.468,113.7112,113.5896,287.9122,286.6192,287.26570000000004,115.2097,115.1658,115.18775,277.63800000000003,283.3225,280.48025,114.3995,114.4243,114.4119,280.0137,278.53229999999996,279.273,114.1251,114.3919,114.2585,111.89892819057603,111.59037131201451,112.76167084473853,11328.0,11705.0,1947.0,9102.0,2231.0,9765.0,111.16368012837657,111.80155121690292,111.182853199931,111.83267207176125
45,,592.1758,467.037,467.2845,467.16075,480.7876,481.0234,480.90549999999996,474.431,474.6144,474.5227,76253.4,509.57,398681.0,452.908,453.3964,453.1522,466.0768,469.8172,467.947,462.4138,463.6281,463.02094999999997,469.8146,471.938,470.8763,468.5856,470.0007,469.29314999999997,480.1209,481.9705,481.0457,475.5249,474.3921,474.9585,485.805,486.8769,486.34095,476.1012,475.7047,475.90295000000003,484.7079,484.4251,484.5665,477.876,479.623,478.7495,484.1191,485.2065,484.6628,477.3564,477.8409,477.59865,463.5667,475.2124,469.38955,292.92179999999996,293.447,293.1844,113.4927,113.7371,113.6149,288.0399,286.7431,287.3915,115.2429,115.1952,115.21905,277.47,283.4021,280.43605,114.428,114.4459,114.43695,280.0679,278.59680000000003,279.33235,114.1583,114.42,114.28915,111.92658433638093,111.60853449262812,112.82527188891869,11368.0,11740.0,1921.0,9156.0,2204.0,9813.0,111.16078884249801,111.80350004441681,111.17998108177831,111.83429357640382
46,,582.9207,466.8407,467.0259,466.93330000000003,480.8355,481.0462,480.94085,474.3624,474.513,474.43769999999995,75144.75,508.04,397151.0,453.0046,453.4873,453.24595,466.0724,469.6464,467.85940000000005,462.3691,463.5016,462.93534999999997,469.787,471.5617,470.67435,468.3492,469.6764,469.01279999999997,479.6775,481.3639,480.52070000000003,475.5302,474.3948,474.9625,486.4962,486.9926,486.7444,476.0933,475.6976,475.89545,484.6885,484.4024,484.54544999999996,477.8764,479.6223,478.74935,484.124,485.2069,484.66545,477.3516,477.8362,477.5939,463.679,475.1719,469.42544999999996,292.23810000000003,292.759,292.49855,113.4661,113.7012,113.58365,287.3877,286.1091,286.7484,115.1763,115.1269,115.1516,276.61109999999996,282.8576,279.73435,114.3301,114.3556,114.34285,279.5919,278.1394,278.86565,114.0595,114.3302,114.19485,111.95391228989747,111.62648213287501,112.88710447033735,11219.0,11602.0,1876.0,9084.0,2153.0,9742.0,111.15889449045733,111.80779618293123,111.17770429031415,111.83813419197632
47,,544.0789,467.3692,467.4804,467.4248,480.8732,481.0927,480.98294999999996,474.628,474.75,474.68899999999996,71322.1,500.19,389301.0,453.3956,453.8856,453.6406,466.8313,470.2006,468.51595,463.0248,464.0882,463.5565,470.9824,471.975,471.4787,469.118,470.2098,469.6639,480.166,481.6734,480.91970000000003,475.5256,474.3931,474.95935,485.7723,486.5715,486.1719,476.1002,475.887,475.9936,484.783,484.5338,484.65840000000003,477.8776,479.817,478.8473,484.0927,485.3383,484.7155,477.7343,477.8422,477.78825,464.2409,474.9547,469.5978,291.5289,292.004,291.76644999999996,113.4167,113.5699,113.4933,286.7579,285.5137,286.1358,114.9608,114.9246,114.9427,276.09839999999997,282.47,279.2842,114.0706,114.1116,114.0911,279.4732,278.03409999999997,278.75365,113.7835,114.0813,113.9324,111.9791165063598,111.64303500828503,112.94358560396479,10353.0,10709.0,1969.0,8087.0,2259.0,8680.0,111.18140988088264,111.77875414958017,111.2026797508964,111.8085487827892
48,,544.3947000000001,467.091,467.3187,467.20484999999996,480.9372,481.1217,481.02945,474.5406,474.6952,474.61789999999996,71107.73,499.68,388791.0,453.3958,453.9788,453.6873,466.5213,470.0219,468.27160000000003,462.7953,463.9773,463.3863,470.5807,471.7713,471.176,468.8365,469.9854,469.41095,479.7692,481.31,480.5396,475.5281,474.3954,474.96175,486.2796,486.7392,486.5094,476.1698,475.9109,476.04035,484.9669,484.5965,484.7817,477.8763,479.8291,478.8527,484.0976,485.3437,484.72065,477.7665,477.8433,477.8049,464.1529,474.6367,469.39480000000003,291.1566,291.66409999999996,291.41035,113.4464,113.5868,113.5166,286.35540000000003,285.1337,285.74455,114.9837,114.9504,114.96705,276.1046,282.03700000000003,279.0708,114.0835,114.1228,114.10315,279.01840000000004,277.59299999999996,278.3057,113.7961,114.0881,113.9421,112.00389502412926,111.65930830597298,112.99608119075755,10182.0,10530.0,1934.0,7948.0,2269.0,8528.0,111.18101479495581,111.77817495779962,111.20712160476053,111.80785104136673
49,,545.0588,467.6831,467.9468,467.81495,481.3566,481.5124,481.4345,475.0414,475.1923,475.11685,71706.23,501.84,390951.0,454.0013,454.4776,454.23945000000003,467.1248,470.8123,468.96855,463.365,464.5639,463.96445,471.1311,472.4045,471.76779999999997,469.4753,470.6405,470.0579,480.4168,482.2852,481.351,475.8572,474.7133,475.28525,486.2907,487.1662,486.72845,476.616,476.2813,476.44865,485.5407,485.0058,485.27325,478.2674,480.2211,479.24424999999997,484.5227,485.7614,485.14205,478.1561,478.231,478.19354999999996,464.5713,475.6231,470.09720000000004,291.23490000000004,291.68870000000004,291.46180000000004,113.492,113.5619,113.52695,286.4435,285.25440000000003,285.84895,114.9884,114.9505,114.96945,275.83230000000003,282.1488,278.99055,114.0943,114.1387,114.1165,279.13620000000003,277.71860000000004,278.42740000000003,113.8114,114.1086,113.96,112.02918961238113,111.67592053307818,113.04655736085257,10397.0,10747.0,1941.0,8168.0,2225.0,8759.0,111.17791172467432,111.78329768617539,111.19875893192929,111.81308762692741
50,,543.8668,468.9114,468.8398,468.8756,481.922,482.1416,482.0318,475.9035,475.9469,475.9252,73034.83,505.53,394641.0,454.8627,455.0934,454.97805,467.9177,471.5355,469.7266,464.5108,465.3894,464.9501,472.4869,473.3528,472.91985,470.7968,471.6007,471.19875,482.0023,483.5354,482.76885,476.3482,475.194,475.77110000000005,486.9677,487.3969,487.1823,477.1023,476.9238,477.01305,486.0124,485.9805,485.99645,478.9016,480.8531,479.87735,485.2163,486.4494,485.83285,478.7913,478.867,478.82915,465.3737,476.6747,471.02419999999995,291.4348,291.8802,291.6575,113.5804,113.5607,113.57055,286.64549999999997,285.4415,286.0435,114.9658,114.934,114.9499,275.7167,282.36519999999996,279.04095,114.0916,114.1317,114.11165,279.3654,277.9284,278.6469,113.8055,114.1016,113.95355,112.05412271347481,111.69229535340264,113.10242859371766,10259.0,10595.0,1959.0,8035.0,2244.0,8617.0,111.18210484824596,111.78084351596374,111.20345288057993,111.81133155284243
51,,544.6712,468.7669,468.7272,468.74705,481.9865,482.1569,482.07169999999996,475.8674,475.9041,475.88575000000003,72932.35,509.11,398221.0,454.8696,455.1006,454.9851,467.231,471.4537,469.34235,464.3717,465.2758,464.82375,472.3008,473.1985,472.74965,470.5866,471.4499,471.01824999999997,481.8024,483.4257,482.61405,476.3448,475.1942,475.7695,488.0811,487.645,487.86305,477.1,476.9154,477.0077,486.0363,485.8357,485.936,478.9013,480.8536,479.87744999999995,485.2224,486.4761,485.84925,478.7874,478.8674,478.8274,465.3726,476.8322,471.1024,291.64869999999996,292.1086,291.87865,113.6155,113.5822,113.59885,286.8331,285.642,286.23755,114.9986,114.9649,114.98175,275.89279999999997,282.54060000000004,279.2167,114.1099,114.1544,114.13215,279.5206,278.0766,278.7986,113.8255,114.1178,113.97165,112.0797288465801,111.70911218766756,113.15988970493615,10535.0,10878.0,1970.0,8256.0,2256.0,8855.0,111.17833844973138,111.78136991557943,111.1992198383951,111.81211108015232
